date,price_usd,volume_24h_usd,market_cap_usd
2021-05-30,2260.4280386239457,33327195265.64,262384912214.06873
2021-05-31,2377.930372331732,25522543191.54,276056372661.85046
2021-06-01,2725.9892970456203,31033228225.73,316499529774.2645
2021-06-02,2625.669241256031,27112968572.82,304887167695.1703
2021-06-03,2715.216796243105,27567018210.82,315322103145.62286
2021-06-04,2849.6613925260763,29897507960.13,330973385615.728
2021-06-05,2689.2768437237937,33951414723.83,312382231455.19977
2021-06-06,2623.5660801711324,30314672061.04,304784277518.56213
2021-06-07,2721.6868129575655,25227454316.51,316220075240.0506
2021-06-08,2592.8997849939997,30616684412.52,301291756674.41797
2021-06-09,2520.206576388593,41657260600.17,292878745026.12164
2021-06-10,2615.832803768185,36063561842.75,304026803978.32605
2021-06-11,2458.335437824146,28192859159.62,285754584011.1031
2021-06-12,2344.855012222849,24674474613.45,272595130686.26608
2021-06-13,2364.767196076346,25873457392.59,274941683474.9198
2021-06-14,2518.4948677021025,27133606820.01,292848691046.0214
2021-06-15,2567.023107568525,27560718801.77,298526345762.1933
2021-06-16,2527.3395090244326,25895365460.36,293945774404.60144
2021-06-17,2365.7178807404152,23978428333.04,275179543593.3126
2021-06-18,2369.7761418832283,21773872626.6,275683720663.9867
2021-06-19,2232.0071767350732,22710710105.94,259686386058.45154
2021-06-20,2173.4392138501576,18624504816.51,252901294552.43774
2021-06-21,2257.340206413249,22500246905.53,262694218907.70456
2021-06-22,1879.1095922713796,33470775518.48,218703393978.78745
2021-06-23,1872.7099063495518,35087407225.47,217983855975.7118
2021-06-24,1960.5483939269152,25523188942.8,228234355959.53598
2021-06-25,1996.7066894995814,20198609270.53,232469885746.5242
2021-06-26,1803.0337020030515,22512373470.42,209945320890.16766
2021-06-27,1821.5436743929695,20573354787.39,212125008541.06378
2021-06-28,1986.2945627386932,20012327325.2,231335391482.25113
2021-06-29,2082.0258096731777,25219484762.39,242515270159.77625
2021-06-30,2160.036727891017,24821955868.59,251630640457.0058
2021-07-01,2265.3715947932815,25630729428.9,263932141951.0902
2021-07-02,2100.8730395088255,28906186173.97,244794641094.61118
2021-07-03,2160.565659694034,19771709246.73,251779299841.00427
2021-07-04,2228.898774389422,17474952897.32,259772070604.78125
2021-07-05,2311.142872341031,18796787278.88,269388313131.7947
2021-07-06,2203.929994968221,20004096660.98,256921229876.8264
2021-07-07,2317.4312853343695,20739258568.2,270183573720.1523
2021-07-08,2320.4203999664824,22478226632.58,270563231876.27353
2021-07-09,2110.501507725018,22977836595.64,246114870589.1959
2021-07-10,2151.0219120096376,22985378552.1,250868807079.9876
2021-07-11,2116.481240605767,17422117847.02,246868884696.6096
2021-07-12,2138.874795793502,14658411843.19,249509446458.9995
2021-07-13,2025.5454866994337,17638713275.02,236316108653.9704
2021-07-14,1937.6539318256173,16489864767.8,226087571354.95825
2021-07-15,1991.6401838538636,17192991046.71,232413139998.7624
2021-07-16,1913.8465682691085,15610115323.72,223360739019.1117
2021-07-17,1871.5028345209848,14687536827.12,218443696384.39514
2021-07-18,1900.9332719744402,13209662619.9,221903988191.462
2021-07-19,1892.0821540741574,13715343754.8,220895871216.204
2021-07-20,1815.1588635218773,14080580126.24,211939426335.21976
2021-07-21,1782.0939784952277,17382543421.25,208102543311.75845
2021-07-22,1989.811234443534,21221143133.13,232385142102.23944
2021-07-23,2029.9516957459507,17428024643.49,237099999400.87015
2021-07-24,2109.062977903938,16127126773.18,246368481841.0392
2021-07-25,2187.3542377661647,15881140443.82,255543314909.49374
2021-07-26,2177.3294938498343,14538889568.5,254401069485.77264
2021-07-27,2223.8730399835804,29343056148.9,259868666055.9299
2021-07-28,2297.9426939431487,22984425659.2,268554111603.63165
2021-07-29,2290.569296426102,18862408933.46,267722555244.1605
2021-07-30,2383.9407387612505,16324273091.54,278667179869.3506
2021-07-31,2453.5248601506637,19856918776.63,286833295885.45044
2021-08-01,2521.2525294970674,17929446992.83,294784170355.66956
2021-08-02,2563.4898658740817,22369572738.83,299756464022.1304
2021-08-03,2596.9142293993073,21984209444.9,303699001056.99756
2021-08-04,2503.6572607166927,22572979324.84,292826083749.7264
2021-08-05,2719.0788947701,24890914999.49,318057664870.94543
2021-08-06,2840.167803050963,31066512075.83,332259141025.41473
2021-08-07,2878.400221492474,26113389718.58,336770411829.1377
2021-08-08,3150.750814409141,32935793395.61,368678068369.40894
2021-08-09,3031.7550378409974,28313562288.73,354795020195.20654
2021-08-10,3165.8956069158617,31718073387.28,370535977025.0997
2021-08-11,3145.582527784386,27834579429.31,368201181571.1336
2021-08-12,3166.9903043034637,26939236688.1,370749205992.2396
2021-08-13,3054.852658040081,25286856519.9,357662896481.38995
2021-08-14,3315.453240236043,23784292542.79,388218843532.4655
2021-08-15,3268.9519300474094,19704108243.99,382817840773.0681
2021-08-16,3311.708784257337,22195835857.99,387869517712.0897
2021-08-17,3154.1881285780787,22914341809.85,369463086240.0565
2021-08-18,3033.801182503972,25434709994.16,355403093969.87317
2021-08-19,3026.794874816871,21360843565.33,354622783663.2327
2021-08-20,3194.526540040344,19644307059.75,374318071707.49005
2021-08-21,3283.4381597819433,20785605656.43,384780372322.0789
2021-08-22,3228.726053440085,17975884939.94,378412254943.805
2021-08-23,3250.9981493134496,16145553374.17,381066593721.4146
2021-08-24,3326.8544192049408,20450008189.79,390002802417.6007
2021-08-25,3195.668683400201,20108122308.96,374667387878.77466
2021-08-26,3229.452229556183,18814865548.03,378671618399.0237
2021-08-27,3099.042249931886,17341133371.18,363422526941.34576
2021-08-28,3284.845960278845,18449123244.94,385255462681.3401
2021-08-29,3248.0460485010217,13541236258.37,380983285760.8507
2021-08-30,3218.8247746552925,13205985163.72,377599191825.14685
2021-08-31,3219.03448592924,19265997765.18,377667337052.89197
2021-09-01,3415.3847972415215,27019801084.42,400749878876.9453
2021-09-02,3812.176741926264,29901748952.39,447359330231.38837
2021-09-03,3804.1491145654504,24147324094.07,446469325475.278
2021-09-04,3933.8273554296343,25946718142.98,461741801039.2593
2021-09-05,3892.189695221299,20694428578.39,456906946300.4345
2021-09-06,3948.6822307059097,18271085024.79,463592074560.2628
2021-09-07,3916.776427220873,18576052896.77,459899035190.3553
2021-09-08,3425.974304731587,39083887513.64,402316606093.30347
2021-09-09,3516.423448541398,31465037613.49,412985773884.25806
2021-09-10,3437.3845521351654,23971305888.88,403749396435.23694
2021-09-11,3212.8991756616165,22371470748.52,377424842954.71423
2021-09-12,3274.2660069755507,18508337067.76,384677831881.08356
2021-09-13,3407.8623983238163,16609928724.08,400419526377.8516
2021-09-14,3273.630978612371,22653476626.53,384691432804.732
2021-09-15,3443.1473780528836,19293398009.57,404657919315.5366
2021-09-16,3615.8131242653744,17631267314.95,424999503341.0933
2021-09-17,3562.515974120219,19895089897.97,418783054914.5421
2021-09-18,3394.0823681457646,17541208736.32,399029001204.8133
2021-09-19,3428.493751288753,15760497283.5,403121183998.852
2021-09-20,3332.9876327020424,14255549234.39,391936421516.80176
2021-09-21,2973.014827385275,25779168629.03,349646333573.70685
2021-09-22,2786.374523015546,30579787483.11,327733993455.2008
2021-09-23,3073.2103966099626,24163199212.11,361512950024.7567
2021-09-24,3149.6396570383263,18944679467.66,370545615187.8409
2021-09-25,2935.123374937289,25065811546.46,345347987907.6258
2021-09-26,2931.850899378223,19064329781.62,345002939549.2412
2021-09-27,3059.9854646619974,21302609734.99,360122132701.9655
2021-09-28,2914.5375341706067,19285799054.22,343043895427.05066
2021-09-29,2816.507676806244,16790669539.71,331543264460.07324
2021-09-30,2857.0998635550395,15676922480.64,336360240771.37836
2021-10-01,3019.435471008896,17570393785.97,355511926813.3495
2021-10-02,3317.8379063468046,22282853877.54,390690770715.475
2021-10-03,3409.656975114237,19141797206.88,401548829373.27124
2021-10-04,3414.539172546257,15357892489.85,402169257671.4593
2021-10-05,3377.886617582351,17698643957.8,397897349336.6264
2021-10-06,3515.218863741689,16592771664.91,414121573548.87445
2021-10-07,3567.3996926446202,21736860012.1,420316781971.93176
2021-10-08,3580.5081750770432,18866958068.14,421909072034.36505
2021-10-09,3549.8737953041928,16217785157.63,418346818508.594
2021-10-10,3570.296769075589,12636448384.49,420801352459.94666
2021-10-11,3385.7616989573025,16139581155,399096843502.0152
2021-10-12,3532.861534382399,18283818635.2,416483798893.7754
2021-10-13,3489.927435139477,17980705996.42,411469131966.9963
2021-10-14,3617.159062839668,16212486777.68,426510735116.5928
2021-10-15,3783.171613323338,19272177949.48,446139691194.29114
2021-10-16,3860.3822531962333,20835141812.62,455300838398.49756
2021-10-17,3821.8062487217326,16487568990.95,450802569639.4492
2021-10-18,3854.6728412634925,15800428444,454731511821.4438
2021-10-19,3742.465301295204,17206182452.45,441544211303.2476
2021-10-20,3888.1024939662548,16117570407.36,458778997795.8988
2021-10-21,4154.615900705788,20155595091.37,490281864000.9332
2021-10-22,4084.1797411896255,28059700650.75,482024751244.04987
2021-10-23,3967.756317010993,19383706770.11,468337606004.2651
2021-10-24,4183.286826504311,14715732100.68,493834318718.5855
2021-10-25,4082.549531461336,14867706033.51,481996801951.6344
2021-10-26,4210.8972059968955,15888565235.59,497206662520.47845
2021-10-27,4127.929507103043,17085617768.4,487465543290.0131
2021-10-28,3935.6198123248937,26161112963.99,464808396497.65216
2021-10-29,4279.911182954012,25905254431.97,505527257723.07336
2021-10-30,4416.265320765619,22767863092.99,521692011875.2245
2021-10-31,4328.813186994773,14492618873.39,511419341053.63446
2021-11-01,4285.007584740734,17361783297.8,506301266738.958
2021-11-02,4327.088452039932,17835472455.21,511331674575.04034
2021-11-03,4598.199972241771,20779978066.81,543430350493.13354
2021-11-04,4597.77698540572,20970527420.39,543442100344.78735
2021-11-05,4530.326564645015,18257595056.73,535529665364.5426
2021-11-06,4471.435965459714,14950713744.25,528628313533.1343
2021-11-07,4516.235140530695,14350024815.35,533984757234.3521
2021-11-08,4631.72852170489,13519667051.91,547703002358.8557
2021-11-09,4798.794820317511,19109881366.02,567522278430.8123
2021-11-10,4740.288538651994,20690918231.64,560666660429.5298
2021-11-11,4602.591862011019,22607330007.52,544441830881.2978
2021-11-12,4715.306020529932,17750756828.97,557837941670.4203
2021-11-13,4699.28246966646,18312861626.67,556005289726.8936
2021-11-14,4642.666770709033,14277989210.13,549367969831.92035
2021-11-15,4642.23891070906,12172240751.54,549378527797.9617
2021-11-16,4535.208611329736,16164073234.88,536771948898.368
2021-11-17,4208.244890718071,27153679336.17,498129309113.13586
2021-11-18,4279.306526122466,21959060977.63,506598293989.2749
2021-11-19,3996.982488791877,21399658467.82,473228969818.6585
2021-11-20,4299.061611852258,20443018622.67,509049923195.7437
2021-11-21,4411.071437591224,15236332520,522371354283.9314
2021-11-22,4250.759575175754,14088048769.04,503443152584.7421
2021-11-23,4080.1309701782775,19636426214.16,483288908498.80035
2021-11-24,4372.6364026739375,22083885201.32,517993677592.00256
2021-11-25,4279.124447149103,18698948605.5,506972950506.2905
2021-11-26,4531.652188594716,19187350413.66,536951437193.8653
2021-11-27,4039.7853629837023,26243251100.28,478723919878.96387
2021-11-28,4081.453196828827,16317450052.73,483715894656.46533
2021-11-29,4314.053828586409,15960119840.71,511339889571.7334
2021-11-30,4444.823631090402,18961722327.57,526897936180.4752
2021-12-01,4625.034922096049,28449770202.39,548321816198.8952
2021-12-02,4565.58144780864,27340039620.41,541332834440.08374
2021-12-03,4518.5879929135635,21324857562.54,535820133525.5443
2021-12-04,4201.017573470299,25805638002.44,498217383521.66724
2021-12-05,4142.3399525802015,38523523259.08,491312272640.48566
2021-12-06,4190.316424862093,25366764017.28,497058145474.7215
2021-12-07,4369.082332640505,28132302835.26,518320713760.7452
2021-12-08,4304.433993553764,22223229400.64,510707788846.2121
2021-12-09,4462.635897767,18738479889.94,529536424450.2689
2021-12-10,4114.065560386496,22251168390.99,488228970469.5481
2021-12-11,3910.4329174458258,27900271344.88,464116108957.77216
2021-12-12,4086.880054010676,18895754367.2,485112981432.92426
2021-12-13,4140.394245975121,13905498635.14,491522101088.70966
2021-12-14,3773.495303574712,23984213467.79,448017322606.66113
2021-12-15,3860.243626311073,21294185179.99,458364487118.29553
2021-12-16,4030.969154436934,26385649580.42,478695238945.1713
2021-12-17,3951.2514887395905,19747103381.77,469281607340.749
2021-12-18,3872.3949684315317,23091670670.56,459968403501.52893
2021-12-19,3962.56465266357,19341443452.6,470733057878.51825
2021-12-20,3912.7817084674484,16151722003.89,464871981154.2282
2021-12-21,3969.169607691663,21632854095.65,471625972774.6199
2021-12-22,4025.1143995176826,16249590836.55,478328258547.11926
2021-12-23,3983.9635833468756,13862106414.88,473491590349.53937
2021-12-24,4118.201330041368,17929492420.33,489501744884.15875
2021-12-25,4038.5040541646476,12674525337.33,480083388492.7557
2021-12-26,4093.2805808074304,10861598483.48,486650487191.96954
2021-12-27,4070.286390147665,11122539457.1,483971940367.0353
2021-12-28,4026.2050493743313,11393112356.67,478785377109.51917
2021-12-29,3793.4119619985686,17192792141.73,451153462696.4847
2021-12-30,3628.724067875371,15684086874.02,431616576661.84546
2021-12-31,3723.058069743114,12760457441.49,442887629352.366
2022-01-01,3692.408284458874,14147327458.4,439290994050.8953
2022-01-02,3768.6405776466863,9715151039.19,448411926644.1227
2022-01-03,3822.916434069087,9836376003.4,454922393837.005
2022-01-04,3768.1743191129967,11960970791.22,448459367821.38745
2022-01-05,3784.5241561837297,14006472646.3,450456848623.46735
2022-01-06,3536.38696909974,18024442044.01,420969836051.3501
2022-01-07,3420.4619557065557,24175022176.98,407216221503.10974
2022-01-08,3201.8543047279095,24465236178.82,381233511322.88434
2022-01-09,3084.9583201258615,15944209518.4,367357162223.69037
2022-01-10,3157.667564320357,12252014032.58,376058618509.27936
2022-01-11,3078.2027894020653,19468774310.54,366636234373.5356
2022-01-12,3245.8015679758346,15172255684.36,386642836261.96014
2022-01-13,3377.017305099588,16639688813.52,402319339254.37134
2022-01-14,3241.6337069941715,15243125150.83,386234367613.462
2022-01-15,3318.80198011283,13512800737.39,395473899861.57196
2022-01-16,3328.436668311145,9550993354.59,396667055906.4705
2022-01-17,3353.5287857931103,9474235223.44,399702839311.05774
2022-01-18,3213.90195323471,12330430790.1,383104611469.4757
2022-01-19,3163.0548676519634,12950241042.62,377086608947.0353
2022-01-20,3095.062682878308,13144909844.17,369022626997.1685
2022-01-21,2999.4484246530374,10658735999.22,357663572867.5758
2022-01-22,2595.7885211337752,26942541831.38,309564873763.66724
2022-01-23,2405.749754102728,27083144380.2,286934483325.10223
2022-01-24,2530.9395127653397,16376853750.98,301900254604.82874
2022-01-25,2434.7856144245534,28144986159.06,290463625619.16113
2022-01-26,2452.8828352820374,16031186858.4,292655750189.1102
2022-01-27,2456.4848156942357,21135101762.24,293118816715.8269
2022-01-28,2423.0213781400557,16035650025.36,289158664548.2072
2022-01-29,2544.4981015594785,14433858191.38,303689950304.7334
2022-01-30,2596.8168497479733,11104681169.21,309969523681.28406
2022-01-31,2604.017321367854,9418194491.56,310864527453.5375
2022-02-01,2682.621877318411,13742754659.76,320284481136.60754
2022-02-02,2792.6851434662603,13114641641.2,333463106710.0416
2022-02-03,2686.441476334016,13874358579.54,320813349295.99194
2022-02-04,2687.9977014813912,12778998493.05,321035338505.2758
2022-02-05,2982.2070985714204,18955784256.68,356214885361.59204
2022-02-06,3017.640449975757,12930375049.26,360487786262.10065
2022-02-07,3052.536601751014,9427970989.35,364698158500.4628
2022-02-08,3149.7288300429814,15125962974.28,376352834777.23395
2022-02-09,3117.2694111431124,17053490451.28,372516393999.8758
2022-02-10,3240.7826292734044,13942421023.01,387320333446.72034
2022-02-11,3068.5023048110397,18573333607.48,366772032291.91064
2022-02-12,2921.640709304377,15925694045.07,349257740696.3747
2022-02-13,2912.127166873237,11193038230.39,348159800254.60486
2022-02-14,2876.7820309049816,9023117550.11,343973367011.7393
2022-02-15,2933.7093738924186,12112420677.41,350819703460.2052
2022-02-16,3178.988641065329,13888211396.72,380193997095.53253
2022-02-17,3129.3536122701084,12284701922.6,374300056504.8869
2022-02-18,2883.412994308223,15867484254.17,344922392062.63525
2022-02-19,2783.104252386344,14996896320.08,332960647499.44257
2022-02-20,2763.1568095591097,9694368134.15,330611464436.21326
2022-02-21,2620.029550610281,11636375199.08,313522162735.1476
2022-02-22,2577.5347571301727,18666448238.38,308471966074.88824
2022-02-23,2637.872718578141,16227281159.98,315728479883.24036
2022-02-24,2575.391625673722,13480505583.09,308285293879.8743
2022-02-25,2595.723646332296,29169148292.45,310754458831.3227
2022-02-26,2767.44245284671,17184335526.4,331349609690.83154
2022-02-27,2779.3127368486707,11564117224.17,332808740444.5793
2022-02-28,2613.2980992236257,16520168046.7,312964791237.57544
2022-03-01,2937.020988167707,19329256490.91,351773013250.2306
2022-03-02,2969.0018135793093,18560256632.53,355643684601.8385
2022-03-03,2950.876291211692,16537850053.24,353512357272.9095
2022-03-04,2834.1843429301575,13051657273.19,339571102704.75885
2022-03-05,2615.6519984044235,14468209026.43,313423883557.6961
2022-03-06,2664.6899499029496,8006211383.13,319335896322.3476
2022-03-07,2554.883373650667,8931933309.35,306210964872.15607
2022-03-08,2490.48754851486,14355629013.99,298526756542.7227
2022-03-09,2580.3139454860616,13864726711.37,309329167897.6127
2022-03-10,2723.9155399490155,14140220773.44,326581112722.1752
2022-03-11,2604.4200752401907,13242343470.63,312290056371.81445
2022-03-12,2560.983478949839,12353690048.51,307115986122.7064
2022-03-13,2568.479765798027,6520236772.66,308050164471.9256
2022-03-14,2515.5249347355198,8617869167.25,301732657941.2753
2022-03-15,2592.4346075858866,11119571926.83,310993189156.05035
2022-03-16,2620.0194356587244,12806636116.93,314337796274.71014
2022-03-17,2776.0451734855574,17900976176.14,333094449342.84033
2022-03-18,2812.546538419603,12616310667.15,337512124652.94366
2022-03-19,2942.5454711533735,15773097940.64,353152341939.7749
2022-03-20,2951.7371354059774,11544233778.32,354295612929.0487
2022-03-21,2860.767088571777,12622501137.34,343414801853.2332
2022-03-22,2895.1867648705756,15163619158.11,347585775766.5749
2022-03-23,2970.1454749066525,16778835948.84,356624971578.36597
2022-03-24,3035.866640966293,16016570366.69,364557425173.5617
2022-03-25,3109.523452001508,17870745429.31,373444212388.0034
2022-03-26,3104.4359813544625,16952221807.81,372875483668.1324
2022-03-27,3144.897456718346,8836693022.62,377777516828.02106
2022-03-28,3293.3249926940407,13431815600.17,395651853111.5918
2022-03-29,3340.822622167836,20549397178.45,401403339235.57355
2022-03-30,3393.4773673519694,19412045773.86,407775846418.6644
2022-03-31,3383.5574462357336,15239004270,406629579127.86395
2022-04-01,3284.708914186106,17781588304.31,394794440032.70935
2022-04-02,3442.943286686557,20890065901.07,413859614923.7417
2022-04-03,3446.8730083977744,23502964150.56,414377935298.549
2022-04-04,3513.1198203710833,15276572111.1,422389199159.7475
2022-04-05,3519.0525353315033,18088094817.05,423149838805.3698
2022-04-06,3398.570487267352,16718714797.87,408708357921.2188
2022-04-07,3178.209223188075,25427005577.79,382250744504.9565
2022-04-08,3228.6169272243897,16593444146.88,388357036151.907
2022-04-09,3199.9821601204585,17561117197.93,384955606867.0181
2022-04-10,3256.620591618031,9831852574.48,391812889331.72876
2022-04-11,3206.128822075881,10510178803.99,385781388027.20935
2022-04-12,2987.1612938713797,21791567411.57,359474176103.02924
2022-04-13,3028.874777026989,20126722308.49,364534870828.40106
2022-04-14,3113.4136781114767,16028702303.38,374751249811.93365
2022-04-15,3023.770886046085,15780666722.83,364001966369.86536
2022-04-16,3040.3011309497383,11234985848.73,366032784557.7553
2022-04-17,3062.07267306371,8703700530.8,368694883480.9083
2022-04-18,2986.7100263036964,10542565406.37,359660916285.4901
2022-04-19,3058.051617254641,18522305941.58,368293083431.7966
2022-04-20,3098.7259154019416,14082564099.86,373233465878.5172
2022-04-21,3079.9772525423473,15453019114.49,371016698426.9636
2022-04-22,2980.1689892815075,20761023910.29,359033070648.17816
2022-04-23,2965.2564763677456,16672735739.33,357276229981.86914
2022-04-24,2938.3275246100857,9085346391.95,354067796218.5575
2022-04-25,2924.894209988147,9680405583.26,352491454713.99414
2022-04-26,3010.7854618273345,22229953691.1,362882660774.251
2022-04-27,2808.176922684702,19002335265.86,338500135175.70233
2022-04-28,2886.8617225909425,17375299065.66,348023562754.6897
2022-04-29,2939.0662159506633,18383896500.54,354356228584.23065
2022-04-30,2816.5708588873513,18734934579.23,339625087928.31537
2022-05-01,2731.827952254488,13518443204.83,329443598612.3622
2022-05-02,2826.956837884629,15202749271.97,340953482723.0272
2022-05-03,2855.4412465985815,18501548494.15,344426677765.65186
2022-05-04,2783.5653079240715,12939570504.02,335794134037.3418
2022-05-05,2942.6000370804127,18149737664.35,355017861197.3717
2022-05-06,2746.3504904206548,22591828129.69,331377040872.2581
2022-05-07,2694.5017299954025,20928407392.39,325156522714.60706
2022-05-08,2637.407298176406,13352321630.24,318301600921.0965
2022-05-09,2520.2210609257845,20772592939.44,304192304924.89215
2022-05-10,2247.7860100940406,36481129380.05,271338670473.8713
2022-05-11,2342.11224797783,37755675497.91,282756084510.2661
2022-05-12,2084.7111798690185,45798864996.76,251708566630.1426
2022-05-13,1960.2432083553656,42172969624.04,236705970605.77234
2022-05-14,2008.8927295139317,24583081473.24,242607424325.8962
2022-05-15,2054.843234454808,15322306377.48,248183468071.6782
2022-05-16,2138.722782243998,14790660061.4,258342859456.67972
2022-05-17,2022.5414177817427,21363166724.97,244335589037.64203
2022-05-18,2093.5618230052132,18440703403.35,252943050007.78842
2022-05-19,1921.1876071853703,17761021668.77,232142396481.57764
2022-05-20,2016.4412484576424,18570396723.38,243677963428.0741
2022-05-21,1957.803065451595,15804838223.02,236616978426.79382
2022-05-22,1974.0608592425303,8474697202.55,238607242245.34912
2022-05-23,2039.3809235440135,10933653966.62,246528793392.18454
2022-05-24,1971.668979773042,16368195546.35,238369011162.34335
2022-05-25,1979.748007359326,12968139341.64,239371141514.00742
2022-05-26,1947.3013571310341,13337611235.92,235473245491.56332
2022-05-27,1803.849941534747,23519807730.48,218149793358.10272
2022-05-28,1726.723352356096,25273843452.98,208844838430.0222
2022-05-29,1791.4356745628154,12748267113.98,216694774456.25574
2022-05-30,1811.2347632636238,10576754818.66,219113038853.63303
2022-05-31,1996.7860067677943,19550421561.71,241585658899.44702
2022-06-01,1945.1058311815848,18266537026.94,235357938696.01483
2022-06-02,1815.7685878011555,20925146636.46,219731474288.1272
2022-06-03,1831.8981652965977,16893168528.01,221706937419.67053
2022-06-04,1775.3180874381594,14824090462.47,214882182738.09262
2022-06-05,1802.9234259130192,8629622493.29,218245756864.94644
2022-06-06,1804.9902622306686,8803456638.79,218518232283.12567
2022-06-07,1856.267406560925,16935579595.99,224748708795.2341
2022-06-08,1815.4609322147674,23913338335.56,219830470617.69193
2022-06-09,1790.9633879053424,17914748584.92,216886167852.5434
2022-06-10,1788.0335990517485,11919247854.46,216553095443.82816
2022-06-11,1664.7642461906432,18439366857.06,201644007778.21378
2022-06-12,1529.6928808798261,21081114309.79,185302462344.92966
2022-06-13,1440.4659448565212,23456544116.18,174511401006.70413
2022-06-14,1204.741670872895,44945658201,145968255549.20358
2022-06-15,1204.7095184627183,33021010381.13,145979038470.58948
2022-06-16,1239.0992551558877,37499450695.49,150161114397.1886
2022-06-17,1064.5133954404573,18741063309.97,129016815130.47379
2022-06-18,1086.522824086226,14447523807.06,131697623278.7699
2022-06-19,990.7705425666112,21639722908.87,120103581721.31735
2022-06-20,1130.066296735586,21695742998.41,137002970321.63216
2022-06-21,1126.1041303984177,19623517535.65,136536361458.66
2022-06-22,1123.4598296252366,15517873482.47,136228685323.19522
2022-06-23,1050.219613760058,14959040787.82,127359408759.82664
2022-06-24,1145.0480456715213,14606821608.99,138871867387.42145
2022-06-25,1225.030307852223,16903570084.06,148585874597.1044
2022-06-26,1241.3955957705373,12389342568.57,150584718151.30475
2022-06-27,1199.7676169311019,12074163680.53,145548449111.28665
2022-06-28,1193.4384821808324,12430725817.6,144794001722.45044
2022-06-29,1145.093924727592,13949349245.16,138941299803.1863
2022-06-30,1099.3530920434682,15388774215.44,133403450444.6261
2022-07-01,1068.316818000208,16366081584.96,129649860384.50903
2022-07-02,1060.1212194119078,17490633729,128669405338.67796
2022-07-03,1066.4674424234483,9933289253.7,129454259827.3392
2022-07-04,1073.7942676360988,8557223667.69,130358232424.56326
2022-07-05,1150.509823405239,13672122413.8,139687104165.08737
2022-07-06,1134.8222934844712,16193829272.43,137797799164.67255
2022-07-07,1186.9608986754013,15372944186.56,144144926721.90234
2022-07-08,1237.5803684034133,14233323460.61,150308742090.98056
2022-07-09,1222.3068438519879,16318521308.16,148470487421.91626
2022-07-10,1216.904363106791,8810333706.78,147830504370.35236
2022-07-11,1168.1390293968223,10985864141.67,141922226962.44693
2022-07-12,1097.2592084326748,12064063498.56,133325571922.7467
2022-07-13,1038.186584567932,12585128402.65,126161962486.44087
2022-07-14,1113.515759432295,18301529763.78,135329652882.52782
2022-07-15,1191.6747810387958,16688413809.17,144846194380.07996
2022-07-16,1232.7916537880537,17411427678.49,149860559609.5536
2022-07-17,1353.2050532184878,18369523127.62,164516557861.88605
2022-07-18,1338.8060134638004,16079699391.2,162783844724.77362
2022-07-19,1578.3838959310865,27488128882.31,191935347002.19135
2022-07-20,1542.9543406284133,27723274016.6,187648078384.03473
2022-07-21,1520.3744655335447,22942816297.1,184922406200.57394
2022-07-22,1576.7453815608126,20008358662.38,191800240856.00656
2022-07-23,1536.4573938265744,18923704441.99,186920270724.36273
2022-07-24,1549.2225655788072,14999052120.62,188494375095.35443
2022-07-25,1599.1572770220632,17219235784.06,194591329573.5659
2022-07-26,1445.1511049337373,20591439041.21,175870578758.10794
2022-07-27,1443.7268186612387,18263130110,175716697254.9209
2022-07-28,1636.231991326151,22985728762.75,199168734605.99808
2022-07-29,1725.6239155439503,27229611760.53,210069393363.3871
2022-07-30,1727.061942056886,23250356625.92,210271496159.1864
2022-07-31,1695.8847743025296,15574735138.92,206498456353.95126
2022-08-01,1681.4455627267114,14200956751.57,204762984518.39148
2022-08-02,1634.645845292566,16190961301.93,199085801409.0102
2022-08-03,1633.0513165891366,20427344217.07,198913700274.7253
2022-08-04,1618.8867212585917,16786224738.44,197210024131.9455
2022-08-05,1607.5239348376886,14466069825.46,195847342023.3671
2022-08-06,1732.6610906428295,18550127994.21,211116602365.4819
2022-08-07,1691.7779509026886,11758457827.19,206157908512.57248
2022-08-08,1699.693431575998,10245266953.43,207145372307.71268
2022-08-09,1776.0713497470188,16844929479.66,216477437512.44684
2022-08-10,1702.9064482914366,16367484876.02,207582579295.6484
2022-08-11,1851.82835513071,23516092808.99,225760497036.74857
2022-08-12,1880.8991913725793,23823913724.46,229329528501.37512
2022-08-13,1957.3340422930657,17169296482.3,238674881990.89587
2022-08-14,1981.7824124815077,16040481224.49,241682423020.51636
2022-08-15,1936.7604877889612,14062656334.42,236217803059.4603
2022-08-16,1902.833139286399,20351119308.68,232104780488.5211
2022-08-17,1877.9342982164806,15633115808.19,229092795875.15878
2022-08-18,1833.7155297434488,20309605752.17,223722582617.9048
2022-08-19,1847.0953099595424,15000358424.31,225379391553.6602
2022-08-20,1612.650604689569,25907715549.64,196794129934.09677
2022-08-21,1576.5436232346658,18332016471.03,192408920351.75687
2022-08-22,1619.166813109356,15849388853.25,197632405765.97305
2022-08-23,1622.9393498092468,18558845461.04,198114311691.90994
2022-08-24,1662.695378856491,18322271029.03,202989660483.49683
2022-08-25,1657.336514396027,16780390191.6,202357167028.03076
2022-08-26,1696.3246227233049,14819822462.75,207139367498.46603
2022-08-27,1508.1570215664628,26721561665.99,184181941124.15097
2022-08-28,1491.2068336172786,18117826095.9,182131385881.65753
2022-08-29,1430.4394923917187,12830321245.11,174728142155.29327
2022-08-30,1553.188924850538,17959364980.9,189740716009.42282
