date,requests_submitted,steth_requested,max_request_id,requests_finalized,eth_finalized,cumulative_requests,cumulative_finalized,queue_length,queue_steth,finalization_rate_daily,price_eth,discount_pct,steth_usd,eth_usd
2025-01-27 00:00:00+00:00,89,10921.160966993,69212,31.0,11440.186575179989,69212,68487.0,725.0,97435.39912909642,0.348314606741573,1.0001979536541008,-0.0197953654100802,3233.72,3233.08
2025-01-28 00:00:00+00:00,130,12840.693691709672,69342,203.0,49335.08824693268,69342,68690.0,652.0,60941.004573874176,1.5615384615384615,1.0001979536541008,-0.0197953654100802,3233.72,3233.08
2025-01-29 00:00:00+00:00,113,17407.48274126216,69455,290.0,29597.418302891056,69455,68980.0,475.0,48751.06901224516,2.566371681415929,0.998069476335392,0.1930523664608108,3071.98,3077.9220012612527
2025-01-30 00:00:00+00:00,125,16513.23969283426,69580,57.0,9123.632519816732,69580,69037.0,543.0,56140.67618526332,0.456,0.9998446159949692,0.0155384005030678,3112.49,3112.973706322043
2025-01-31 00:00:00+00:00,121,12445.773781003654,69701,93.0,11388.902263046935,69701,69130.0,571.0,57197.54770321958,0.768595041322314,0.9990207788900544,0.0979221109945638,3295.31,3298.54
2025-02-01 00:00:00+00:00,114,11403.385795479304,69815,166.0,23159.546440250608,69815,69296.0,519.0,45441.38705844805,1.456140350877193,0.9990207788900544,0.0979221109945638,3295.31,3298.54
2025-02-02 00:00:00+00:00,110,16537.125378470675,69925,77.0,11140.693770318125,69925,69373.0,552.0,50837.81866660155,0.7,1.0005791808357134,-0.0579180835713399,3121.76,3119.9529830239057
2025-02-03 00:00:00+00:00,144,37829.622534996175,70069,247.0,23536.34491314405,70069,69620.0,449.0,65131.09628845379,1.7152777777777777,0.995809396014414,0.4190603985586127,2854.2422401550853,2866.253573805174
2025-02-04 00:00:00+00:00,162,44150.12334675308,70231,113.0,12754.95650581174,70231,69733.0,498.0,96526.26312939636,0.6975308641975309,0.9974139397326466,0.2586060267353418,2873.38,2880.83
2025-02-05 00:00:00+00:00,190,48691.22998445908,70421,115.0,32648.575371437302,70421,69848.0,573.0,112568.91774241813,0.6052631578947368,0.9972849714443563,0.271502855564365,2727.338284989751,2734.763245293648
2025-02-06 00:00:00+00:00,95,8535.876560614166,70516,140.0,35487.14750416223,70516,69988.0,528.0,85617.6467988696,1.4736842105263157,0.9980600913606988,0.1939908639301157,2784.21,2789.621611063684
2025-02-07 00:00:00+00:00,139,30326.739876445758,70655,115.0,26413.64632333871,70655,70103.0,552.0,89530.74035197683,0.8273381294964028,0.9980600913606988,0.1939908639301157,2784.21,2789.621611063684
2025-02-08 00:00:00+00:00,105,11676.438599683182,70760,26.0,8738.173395015798,70760,70129.0,631.0,92469.00555664489,0.2476190476190476,0.9979374447189436,0.2062555281056477,2617.55,2622.96
2025-02-09 00:00:00+00:00,136,10313.515215582558,70896,88.0,13119.337835398585,70896,70217.0,679.0,89663.18293682858,0.6470588235294118,0.9979374447189436,0.2062555281056477,2617.55,2622.96
2025-02-10 00:00:00+00:00,119,10831.821765677802,71015,111.0,26599.067868837585,71015,70328.0,687.0,73895.9368336685,0.9327731092436976,0.9992661457442156,0.0733854255784316,2628.02,2629.95
2025-02-11 00:00:00+00:00,75,6216.574874604558,71090,43.0,12127.607986675464,71090,70371.0,719.0,67984.90372159705,0.5733333333333334,0.998613860642282,0.1386139357717919,2658.38,2662.07
2025-02-12 00:00:00+00:00,147,26931.907942771704,71237,485.0,56166.24864587442,71237,70856.0,381.0,38750.56301849522,3.2993197278911564,0.9994810386914488,0.0518961308551335,2600.0,2601.35
2025-02-13 00:00:00+00:00,95,5867.59462587302,71332,123.0,15736.611543356516,71332,70979.0,353.0,28881.546101011336,1.2947368421052632,0.9996384618193768,0.0361538180623122,2737.31,2738.3
2025-02-14 00:00:00+00:00,98,9458.519188604332,71430,123.0,16615.76071966852,71430,71102.0,328.0,21724.304569948465,1.2551020408163265,0.9995629256338512,0.0437074366148815,2675.72,2676.89
2025-02-15 00:00:00+00:00,115,14749.39525872334,71545,192.0,20940.12340719068,71545,71294.0,251.0,15533.576421480626,1.6695652173913045,0.9995629256338512,0.0437074366148815,2675.72,2676.89
