date,requests_submitted,steth_requested,max_request_id,requests_finalized,eth_finalized,cumulative_requests,cumulative_finalized,queue_length,queue_steth,finalization_rate_daily
2025-03-18 00:00:00+00:00,117,24172.992105881458,74973,295.0,41927.05511914594,74973,74703.0,270.0,30048.92511419393,2.5213675213675213
2025-03-19 00:00:00+00:00,113,12086.016030813527,75086,113.0,23520.316761830767,75086,74816.0,270.0,18614.624383175746,1.0
2025-03-20 00:00:00+00:00,136,14243.622991918415,75222,139.0,14408.049197802506,75222,74955.0,267.0,18450.19817729108,1.0220588235294117
2025-03-21 00:00:00+00:00,88,7561.374903882255,75310,111.0,11458.98749711704,75310,75066.0,244.0,14552.585584055632,1.2613636363636365
2025-03-22 00:00:00+00:00,79,3443.133574363671,75389,86.0,5875.878521126432,75389,75152.0,237.0,12119.840637292713,1.0886075949367089
2025-03-23 00:00:00+00:00,86,4298.09386444329,75475,87.0,4127.499872573958,75475,75239.0,236.0,12290.43462916091,1.0116279069767442
2025-03-24 00:00:00+00:00,89,8458.205393441003,75564,82.0,7039.691297479511,75564,75321.0,243.0,13708.948725122958,0.9213483146067416
2025-03-25 00:00:00+00:00,103,5176.859555366058,75667,102.0,7773.468069073675,75667,75423.0,244.0,11112.340211415663,0.9902912621359223
2025-03-26 00:00:00+00:00,93,11170.672709987812,75760,80.0,5450.14141108503,75760,75503.0,257.0,16832.87151031941,0.8602150537634409
2025-03-27 00:00:00+00:00,90,4646.263482662419,75850,108.0,9337.772159914515,75850,75611.0,239.0,12141.362833065912,1.2
2025-03-28 00:00:00+00:00,78,8525.311569088406,75928,82.0,4013.691346384721,75928,75693.0,235.0,16652.983055770397,1.0512820512820513
2025-03-29 00:00:00+00:00,73,5548.119167958638,76001,78.0,7907.403475583491,76001,75771.0,230.0,14293.698748147115,1.0684931506849316
2025-03-30 00:00:00+00:00,98,9423.215401881263,76099,72.0,5125.71493006693,76099,75843.0,256.0,18591.19921996072,0.7346938775510204
2025-03-31 00:00:00+00:00,96,9708.693626862154,76195,104.0,13321.02399597666,76195,75947.0,248.0,14978.868850845844,1.0833333333333333
2025-04-01 00:00:00+00:00,80,15044.042523163387,76275,43.0,4084.403045070708,76275,75990.0,285.0,25938.508328938857,0.5375
2025-04-02 00:00:00+00:00,82,16096.626339369386,76357,34.0,3961.570233463197,76357,76024.0,333.0,38073.564434845,0.4146341463414634
2025-04-03 00:00:00+00:00,96,17018.42361586114,76453,45.0,9014.959066205738,76453,76069.0,384.0,46077.028984500095,0.46875
2025-04-04 00:00:00+00:00,79,7191.036148331673,76532,30.0,6443.731810197791,76532,76099.0,433.0,46824.33332263492,0.379746835443038
2025-04-05 00:00:00+00:00,58,5954.705487527492,76590,30.0,7902.3424645519535,76590,76129.0,461.0,44876.696345610544,0.5172413793103449
2025-04-06 00:00:00+00:00,94,8804.08521537959,76684,54.0,7465.823333454339,76684,76183.0,501.0,46214.95822753571,0.574468085106383
2025-04-07 00:00:00+00:00,198,48860.61327734772,76882,187.0,22697.10303780597,76882,76370.0,512.0,72378.46846707724,0.9444444444444444
2025-04-08 00:00:00+00:00,130,23920.084652538644,77012,241.0,28711.613198159263,77012,76611.0,401.0,67586.93992145732,1.853846153846154
2025-04-09 00:00:00+00:00,132,24406.150690963812,77144,17.0,8107.192040978321,77144,76628.0,516.0,83885.89857144281,0.12878787878787878
2025-04-10 00:00:00+00:00,89,12850.425478853129,77233,21.0,5829.5925576336695,77233,76649.0,584.0,90906.7314926628,0.23595505617977527
2025-04-11 00:00:00+00:00,111,20482.458760864236,77344,150.0,37172.73897957247,77344,76799.0,545.0,74216.4512739554,1.3513513513513513
2025-04-12 00:00:00+00:00,106,33808.455084840054,77450,315.0,53809.12786573706,77450,77114.0,336.0,54215.77849305794,2.9716981132075473
2025-04-13 00:00:00+00:00,81,11993.291004728151,77531,95.0,22774.58051031741,77531,77209.0,322.0,43434.48898746818,1.1728395061728396
2025-04-14 00:00:00+00:00,86,5249.389820871373,77617,7.0,7000.0,77617,77216.0,401.0,41683.87880834006,0.08139534883720931
2025-04-15 00:00:00+00:00,106,16861.421782001275,77723,45.0,14122.321463235468,77723,77261.0,462.0,44422.97912710719,0.42452830188679247
2025-04-16 00:00:00+00:00,101,18753.62477052648,77824,55.0,5963.608807894701,77824,77316.0,508.0,57212.9950897377,0.5445544554455446
2025-04-17 00:00:00+00:00,76,11030.044321457679,77900,119.0,12397.952217700396,77900,77435.0,465.0,55845.08719349466,1.5657894736842106
2025-04-18 00:00:00+00:00,84,9987.107956986265,77984,61.0,8414.298222282132,77984,77496.0,488.0,57417.896928198636,0.7261904761904762
2025-04-19 00:00:00+00:00,62,7383.379823173609,78046,64.0,16301.441808835518,78046,77560.0,486.0,48499.83494253829,1.032258064516129
2025-04-20 00:00:00+00:00,58,6735.425462027104,78104,40.0,7307.52668463565,78104,77600.0,504.0,47927.73371993005,0.6896551724137931
2025-04-21 00:00:00+00:00,96,11386.216503286885,78200,157.0,16081.518782952771,78200,77757.0,443.0,43232.43144026399,1.6354166666666667
2025-04-22 00:00:00+00:00,133,14675.839436907798,78333,195.0,22905.91615084073,78333,77952.0,381.0,35002.35472633131,1.4661654135338347
2025-04-23 00:00:00+00:00,143,27476.05649478429,78476,76.0,11098.090776741465,78476,78028.0,448.0,51380.320444373414,0.5314685314685315
2025-04-24 00:00:00+00:00,87,15012.81496793915,78563,47.0,4941.560319544667,78563,78075.0,488.0,61451.5750927683,0.5402298850574713
2025-04-25 00:00:00+00:00,113,15604.807571898198,78676,92.0,10284.370590076704,78676,78167.0,509.0,66772.01207458973,0.8141592920353983
2025-04-26 00:00:00+00:00,83,5035.442674570238,78759,23.0,5942.159435413983,78759,78190.0,569.0,65865.29531374574,0.27710843373493976
2025-04-27 00:00:00+00:00,67,8139.396258997954,78826,11.0,4206.122401043373,78826,78201.0,625.0,69798.56917170063,0.16417910447761194
2025-04-28 00:00:00+00:00,68,13201.911340209934,78894,39.0,10318.5420529236,78894,78240.0,654.0,72681.93845898844,0.5735294117647058
2025-04-29 00:00:00+00:00,88,1595.068484958018,78982,2.0,1063.491596181439,78982,78242.0,740.0,73213.51534776576,0.022727272727272728
2025-04-30 00:00:00+00:00,83,9274.567075924751,79065,100.0,14824.913597451456,79065,78342.0,723.0,67663.16882623918,1.2048192771084338
2025-05-01 00:00:00+00:00,122,41308.85038219616,79187,327.0,37631.2200663257,79187,78669.0,518.0,71340.79914210923,2.680327868852459
2025-05-02 00:00:00+00:00,87,13281.161209289718,79274,65.0,9930.837700225278,79274,78734.0,540.0,74691.1226511728,0.7471264367816092
2025-05-03 00:00:00+00:00,65,664.9627315924871,79339,75.0,3625.4749610925783,79339,78809.0,530.0,71730.61042167246,1.1538461538461537
2025-05-04 00:00:00+00:00,95,8191.800816440567,79434,103.0,17534.35746669083,79434,78912.0,522.0,62388.053771423176,1.0842105263157895
2025-05-05 00:00:00+00:00,68,1899.908736311941,79502,3.0,3000.0,79502,78915.0,587.0,61287.96250773594,0.04411764705882353
2025-05-06 00:00:00+00:00,78,9820.625858851086,79580,18.0,13007.661143979823,79580,78933.0,647.0,58100.92722260766,0.23076923076923078
2025-05-07 00:00:00+00:00,91,6763.033447365763,79671,20.0,3712.107281524896,79671,78953.0,718.0,61151.85338844918,0.21978021978021978
2025-05-08 00:00:00+00:00,104,12602.837700750564,79775,37.0,7725.768821915381,79775,78990.0,785.0,66028.92226728424,0.3557692307692308
2025-05-09 00:00:00+00:00,304,150169.84033687742,80079,145.0,17118.62816245661,80079,79135.0,944.0,199080.13444170542,0.4769736842105263
2025-05-10 00:00:00+00:00,113,8358.202696175773,80192,435.0,38130.14417125248,80192,79570.0,622.0,169308.19296662882,3.849557522123894
2025-05-11 00:00:00+00:00,107,5044.303187231599,80299,161.0,20922.02298464358,80299,79731.0,568.0,153430.4731692169,1.5046728971962617
2025-05-12 00:00:00+00:00,131,7169.689812772906,80430,10.0,10000.0,80430,79741.0,689.0,150600.16298198886,0.07633587786259542
2025-05-13 00:00:00+00:00,120,9527.750037356876,80550,19.0,19000.000000000004,80550,79760.0,790.0,141127.91301934607,0.15833333333333333
2025-05-14 00:00:00+00:00,108,9445.931905457548,80658,6.0,6000.0,80658,79766.0,892.0,144573.84492480382,0.05555555555555555
2025-05-15 00:00:00+00:00,70,4636.7672315882,80728,11.0,11000.0,80728,79777.0,951.0,138210.61215639114,0.15714285714285714
2025-05-16 00:00:00+00:00,92,4688.892584535648,80820,13.0,13000.0,80820,79790.0,1030.0,129899.50474092737,0.14130434782608695
2025-05-17 00:00:00+00:00,64,601.1806162453579,80884,8.0,8000.0,80884,79798.0,1086.0,122500.68535717204,0.125
2025-05-18 00:00:00+00:00,66,2295.023029678479,80950,1.0,1000.0,80950,79799.0,1151.0,123795.70838684961,0.015151515151515152
2025-05-19 00:00:00+00:00,86,13395.703741760562,81036,47.0,47000.0,81036,79846.0,1190.0,90191.41212861054,0.5465116279069767
2025-05-20 00:00:00+00:00,91,13945.067318751244,81127,755.0,60617.28972738775,81127,80601.0,526.0,43519.18971997313,8.296703296703297
2025-05-21 00:00:00+00:00,109,25371.796298907986,81236,103.0,4355.593773926331,81236,80704.0,532.0,64535.392244955525,0.944954128440367
2025-05-22 00:00:00+00:00,123,13254.231119638722,81359,136.0,13651.81991485936,81359,80840.0,519.0,64137.803449735045,1.1056910569105691
2025-05-23 00:00:00+00:00,105,6795.129616664409,81464,130.0,20401.68317646824,81464,80970.0,494.0,50531.24988993071,1.2380952380952381
2025-05-24 00:00:00+00:00,73,2981.488563449673,81537,41.0,9324.186557416711,81537,81011.0,526.0,44188.55189596489,0.5616438356164384
2025-05-25 00:00:00+00:00,68,1223.3753986545623,81605,4.0,4000.0,81605,81015.0,590.0,41411.92729461938,0.058823529411764705
2025-05-26 00:00:00+00:00,84,6301.043682099566,81689,4.0,4000.0,81689,81019.0,670.0,43712.97097671963,0.047619047619047616
2025-05-27 00:00:00+00:00,73,2606.29278510461,81762,2.0,2000.0,81762,81021.0,741.0,44319.263761824,0.0273972602739726
2025-05-28 00:00:00+00:00,73,5234.212891677198,81835,77.0,4844.811102359513,81835,81098.0,737.0,44708.66555114277,1.0547945205479452
2025-05-29 00:00:00+00:00,111,23478.42444823361,81946,243.0,18098.844547719375,81946,81341.0,605.0,50088.2454516571,2.189189189189189
2025-05-30 00:00:00+00:00,77,9200.010551537614,82023,175.0,9524.819039379665,82023,81516.0,507.0,49763.43696381524,2.272727272727273
2025-05-31 00:00:00+00:00,71,4248.563548405023,82094,170.0,13284.081285334774,82094,81686.0,408.0,40727.91922688484,2.3943661971830985
2025-06-01 00:00:00+00:00,71,6928.480017674265,82165,34.0,13957.771939918195,82165,81720.0,445.0,33698.62730464153,0.4788732394366197
2025-06-02 00:00:00+00:00,57,1431.4357875390604,82222,41.0,2475.8048041683483,82222,81761.0,461.0,32654.258288012818,0.7192982456140351
2025-06-03 00:00:00+00:00,79,11344.583952051027,82301,199.0,18684.38818678983,82301,81960.0,341.0,25314.454053273425,2.518987341772152
2025-06-04 00:00:00+00:00,71,5565.386991128231,82372,139.0,12549.736332231989,82372,82099.0,273.0,18330.104712169617,1.9577464788732395
2025-06-05 00:00:00+00:00,83,5274.887647137531,82455,58.0,5195.605520386063,82455,82157.0,298.0,18409.386838920414,0.6987951807228916
2025-06-06 00:00:00+00:00,82,17171.750443438294,82537,121.0,10016.274555517532,82537,82278.0,259.0,25564.862726841122,1.475609756097561
2025-06-07 00:00:00+00:00,72,5854.228861682769,82609,98.0,18226.355002225097,82609,82376.0,233.0,13192.736586298794,1.3611111111111112
2025-06-08 00:00:00+00:00,69,2842.263554164196,82678,73.0,4569.365372779182,82678,82449.0,229.0,11465.634767683223,1.0579710144927537
2025-06-09 00:00:00+00:00,79,4596.502492739516,82757,71.0,2500.582824982559,82757,82520.0,237.0,13561.554435439408,0.8987341772151899
2025-06-10 00:00:00+00:00,109,3393.619656489389,82866,100.0,4461.150937621223,82866,82620.0,246.0,12494.02315430902,0.9174311926605505
2025-06-11 00:00:00+00:00,136,37847.97897949049,83002,101.0,5026.569544457805,83002,82721.0,281.0,45315.43258934282,0.7426470588235294
2025-06-12 00:00:00+00:00,63,3973.532486147913,83065,46.0,8445.010826726442,83065,82767.0,298.0,40843.95424876548,0.7301587301587301
2025-06-13 00:00:00+00:00,71,5714.6167259146105,83136,135.0,33022.30191945164,83136,82902.0,234.0,13536.26905522868,1.9014084507042253
2025-06-14 00:00:00+00:00,64,5751.321093777527,83200,72.0,5926.2645829385965,83200,82974.0,226.0,13361.325566066429,1.125
2025-06-15 00:00:00+00:00,83,1871.6006042577233,83283,40.0,3309.9155297184484,83283,83014.0,269.0,11923.010640606284,0.4819277108433735
2025-06-16 00:00:00+00:00,85,3369.964085155314,83368,117.0,2699.6949153555483,83368,83131.0,237.0,12593.279810406268,1.3764705882352941
2025-06-17 00:00:00+00:00,89,4143.057424378845,83457,83.0,4006.2509098945993,83457,83214.0,243.0,12730.086324891075,0.9325842696629213
2025-06-18 00:00:00+00:00,85,4681.769694691011,83542,90.0,4023.130459250074,83542,83304.0,238.0,13388.725560331717,1.0588235294117647
2025-06-19 00:00:00+00:00,83,4438.452571311353,83625,86.0,4073.642609587411,83625,83390.0,235.0,13753.535522056744,1.036144578313253
2025-06-20 00:00:00+00:00,63,5735.081247581838,83688,51.0,4017.623539718334,83688,83441.0,247.0,15470.993229920045,0.8095238095238095
2025-06-21 00:00:00+00:00,135,91059.01144365426,83823,85.0,8867.637039724992,83823,83526.0,297.0,97662.36763384938,0.6296296296296297
2025-06-22 00:00:00+00:00,64,3527.182030112358,83887,44.0,21253.175516576463,83887,83570.0,317.0,79936.37414738536,0.6875
2025-06-23 00:00:00+00:00,354,5409.189213246084,84241,11.0,11000.0,84241,83581.0,660.0,74345.56336063147,0.031073446327683617
2025-06-24 00:00:00+00:00,48,926.7513921143577,84289,11.0,11000.0,84289,83592.0,697.0,64272.31475274637,0.22916666666666666
2025-06-25 00:00:00+00:00,72,14811.956738405941,84361,11.0,11000.0,84361,83603.0,758.0,68084.27149115317,0.1527777777777778
2025-06-26 00:00:00+00:00,80,8280.126370754499,84441,89.0,34955.25013812734,84441,83692.0,749.0,41409.14772377908,1.1125
2025-06-27 00:00:00+00:00,71,4323.835471302378,84512,452.0,14797.917546043363,84512,84144.0,368.0,30935.06564903818,6.366197183098592
2025-06-28 00:00:00+00:00,65,3551.34956708348,84577,56.0,11074.372816302342,84577,84200.0,377.0,23412.04239981994,0.8615384615384616
2025-06-29 00:00:00+00:00,91,7157.480785229003,84668,164.0,13323.821011698046,84668,84364.0,304.0,17245.70217335038,1.8021978021978022
2025-06-30 00:00:00+00:00,97,6662.673425796305,84765,122.0,7814.74005545544,84765,84486.0,279.0,16093.635543690994,1.2577319587628866
2025-07-01 00:00:00+00:00,99,5021.177176085946,84864,137.0,7311.642085504076,84864,84623.0,241.0,13803.17063427344,1.3838383838383839
2025-07-02 00:00:00+00:00,86,3982.174425589503,84950,77.0,4829.513104226275,84950,84700.0,250.0,12955.83195563592,0.8953488372093024
2025-07-03 00:00:00+00:00,101,17572.088301701824,85051,102.0,5091.320116877391,85051,84802.0,249.0,25436.600140459836,1.00990099009901
2025-07-04 00:00:00+00:00,88,2932.8798929024665,85139,31.0,3058.8756844703557,85139,84833.0,306.0,25310.604348892346,0.3522727272727273
2025-07-05 00:00:00+00:00,50,929.5925938650122,85189,13.0,7642.030641967904,85189,84846.0,343.0,18598.166300790384,0.26
2025-07-06 00:00:00+00:00,68,2249.398778915323,85257,86.0,7286.604219722513,85257,84932.0,325.0,13560.96085998416,1.2647058823529411
2025-07-07 00:00:00+00:00,91,6795.113009593961,85348,176.0,8727.148702307404,85348,85108.0,240.0,11628.925167271867,1.934065934065934
2025-07-08 00:00:00+00:00,102,5564.491765937155,85450,106.0,4729.72060343953,85450,85214.0,236.0,12463.696329768747,1.0392156862745099
2025-07-09 00:00:00+00:00,97,7147.7739331974235,85547,60.0,3271.5541196096783,85547,85274.0,273.0,16339.916143357754,0.6185567010309279
2025-07-10 00:00:00+00:00,150,8131.992791292336,85697,81.0,5471.827430115946,85697,85355.0,342.0,19000.08150453493,0.54
2025-07-11 00:00:00+00:00,193,8502.32474985058,85890,92.0,7408.651466331254,85890,85447.0,443.0,20093.754788054153,0.47668393782383417
2025-07-12 00:00:00+00:00,108,14984.567305516595,85998,82.0,2629.1543902380376,85998,85529.0,469.0,32449.16770333238,0.7592592592592593
2025-07-13 00:00:00+00:00,116,12161.512414620383,86114,79.0,3146.735364395029,86114,85608.0,506.0,41463.944753559306,0.6810344827586207
2025-07-14 00:00:00+00:00,139,5091.944768715673,86253,31.0,3025.762156764755,86253,85639.0,614.0,43530.12736551091,0.22302158273381295
2025-07-15 00:00:00+00:00,106,4110.773062842476,86359,180.0,16765.939242125944,86359,85819.0,540.0,30874.961186226457,1.6981132075471699
2025-07-16 00:00:00+00:00,258,57174.96807147652,86617,77.0,10876.237983176998,86617,85896.0,721.0,77173.6912745256,0.29844961240310075
2025-07-17 00:00:00+00:00,239,28693.13132219347,86856,238.0,8992.354123893108,86856,86134.0,722.0,96874.46847282723,0.99581589958159
2025-07-18 00:00:00+00:00,431,110234.95696155018,87287,101.0,12910.566601277184,87287,86235.0,1052.0,194198.85883310065,0.23433874709976799
2025-07-19 00:00:00+00:00,200,30674.969590390192,87487,8.0,8000.0,87487,86243.0,1244.0,216873.82842349075,0.04
2025-07-20 00:00:00+00:00,261,15843.309422217375,87748,9.0,9000.0,87748,86252.0,1496.0,223717.13784570806,0.034482758620689655
2025-07-21 00:00:00+00:00,324,22824.924205337935,88072,9.0,8020.0,88072,86261.0,1811.0,238522.06205104664,0.027777777777777776
2025-07-22 00:00:00+00:00,197,22763.967853120455,88269,77.0,16027.769681844433,88269,86338.0,1931.0,245258.26022232138,0.39086294416243655
2025-07-23 00:00:00+00:00,179,12994.023980165171,88448,89.0,4001.158231163302,88448,86427.0,2021.0,254251.12597132288,0.4972067039106145
2025-07-24 00:00:00+00:00,183,35562.50609474552,88631,402.0,57277.34034749037,88631,86829.0,1802.0,232536.29171857797,2.19672131147541
2025-07-25 00:00:00+00:00,129,9141.555284158136,88760,93.0,45391.16599032139,88760,86922.0,1838.0,196286.6810124144,0.7209302325581395
2025-07-26 00:00:00+00:00,125,7329.712751843956,88885,114.0,21766.463284873906,88885,87036.0,1849.0,181849.9304793831,0.912
2025-07-27 00:00:00+00:00,176,4640.502649789904,89061,223.0,35377.07569194057,89061,87259.0,1802.0,151113.3574372325,1.2670454545454546
2025-07-28 00:00:00+00:00,188,6750.824719043385,89249,9.0,1928.076622634337,89249,87268.0,1981.0,155936.10553364083,0.047872340425531915
2025-07-29 00:00:00+00:00,169,8387.984931552819,89418,153.0,19333.78666503024,89418,87421.0,1997.0,144990.3038001638,0.9053254437869822
2025-07-30 00:00:00+00:00,116,12934.870247411613,89534,125.0,3980.893942087384,89534,87546.0,1988.0,153944.28010548837,1.0775862068965518
2025-07-31 00:00:00+00:00,75,7839.43988092152,89609,156.0,6992.336993907864,89609,87702.0,1907.0,154791.3829925023,2.08
2025-08-01 00:00:00+00:00,141,20596.034700565724,89750,236.0,22934.335590741117,89750,87938.0,1812.0,152453.08210232668,1.673758865248227
2025-08-02 00:00:00+00:00,105,8727.163779980487,89855,10.0,2567.135517721209,89855,87948.0,1907.0,158613.11036458425,0.09523809523809523
2025-08-03 00:00:00+00:00,100,11833.793610359493,89955,439.0,58182.5195480967,89955,88387.0,1568.0,112264.38442684524,4.39
2025-08-04 00:00:00+00:00,134,22265.126402081558,90089,516.0,27439.480479890663,90089,88903.0,1186.0,107090.03034903668,3.8507462686567164
2025-08-05 00:00:00+00:00,106,7476.660469197577,90195,203.0,5702.628006969673,90195,89106.0,1089.0,108864.0628112629,1.9150943396226414
2025-08-06 00:00:00+00:00,92,5066.520619994859,90287,205.0,16490.143628844282,90287,89311.0,976.0,97440.43980241194,2.2282608695652173
2025-08-07 00:00:00+00:00,120,10683.302669955985,90407,49.0,8176.617283592941,90407,89360.0,1047.0,99947.1251887735,0.4083333333333333
2025-08-08 00:00:00+00:00,183,17204.476943060454,90590,74.0,6177.955964659391,90590,89434.0,1156.0,110973.64616717398,0.40437158469945356
2025-08-09 00:00:00+00:00,303,26349.677578233546,90893,4.0,4000.0,90893,89438.0,1455.0,133323.32374540716,0.013201320132013201
2025-08-10 00:00:00+00:00,204,7286.777296216604,91097,66.0,2828.230621411933,91097,89504.0,1593.0,137781.87042021193,0.3235294117647059
2025-08-11 00:00:00+00:00,232,10214.992537780654,91329,5.0,1167.7602979102144,91329,89509.0,1820.0,146829.10266008228,0.021551724137931036
2025-08-12 00:00:00+00:00,276,17052.979674065642,91605,92.0,17343.011562205716,91605,89601.0,2004.0,146539.07077194192,0.3333333333333333
2025-08-13 00:00:00+00:00,520,62644.72895460978,92125,325.0,35941.731705024664,92125,89926.0,2199.0,173242.06802152656,0.625
2025-08-14 00:00:00+00:00,293,16813.75891168567,92418,138.0,8762.842379932685,92418,90064.0,2354.0,181292.98455327936,0.4709897610921502
2025-08-15 00:00:00+00:00,235,43995.00268601708,92653,214.0,16699.30453370224,92653,90278.0,2375.0,208588.68270559423,0.9106382978723404
2025-08-16 00:00:00+00:00,146,4381.935285724694,92799,43.0,8141.981218784308,92799,90321.0,2478.0,204828.63677253388,0.2945205479452055
2025-08-17 00:00:00+00:00,192,9116.561604820357,92991,221.0,18633.242171077185,92991,90542.0,2449.0,195311.956206277,1.1510416666666667
2025-08-18 00:00:00+00:00,131,11981.577715727512,93122,59.0,2063.4446875205736,93122,90601.0,2521.0,205230.08923448436,0.45038167938931295
2025-08-19 00:00:00+00:00,124,17612.55696306059,93246,2.0,2000.0,93246,90603.0,2643.0,220842.6461975444,0.016129032258064516
2025-08-20 00:00:00+00:00,121,6603.258908818187,93367,10.0,3428.21714126789,93367,90613.0,2754.0,224017.68796509318,0.08264462809917356
2025-08-21 00:00:00+00:00,106,3861.71429786366,93473,70.0,5469.245036385866,93473,90683.0,2790.0,222410.1572265718,0.660377358490566
2025-08-22 00:00:00+00:00,204,12057.836701366297,93677,967.0,45489.8253364619,93677,91650.0,2027.0,188978.16859147698,4.740196078431373
2025-08-23 00:00:00+00:00,223,13609.95393387122,93900,122.0,26014.597918854703,93900,91772.0,2128.0,176573.52460649237,0.547085201793722
2025-08-24 00:00:00+00:00,208,8405.436827455847,94108,4.0,4000.0,94108,91776.0,2332.0,180978.96143394895,0.019230769230769232
2025-08-25 00:00:00+00:00,207,9875.090962568518,94315,13.0,12419.375846696394,94315,91789.0,2526.0,178434.67654982023,0.06280193236714976
2025-08-26 00:00:00+00:00,204,30347.302806993266,94519,53.0,7349.089710141885,94519,91842.0,2677.0,201432.8896466717,0.25980392156862747
2025-08-27 00:00:00+00:00,150,10243.426930764963,94669,166.0,5130.314790089614,94669,92008.0,2661.0,206546.00178734772,1.1066666666666667
2025-08-28 00:00:00+00:00,120,8574.414699406356,94789,16.0,2872.321274332397,94789,92024.0,2765.0,212248.09521242045,0.13333333333333333
2025-08-29 00:00:00+00:00,142,2152.266877878314,94931,40.0,2132.921218317914,94931,92064.0,2867.0,212267.4408719819,0.28169014084507044
2025-08-30 00:00:00+00:00,117,6219.341543040795,95048,74.0,1657.8322589867298,95048,92138.0,2910.0,216828.95015603676,0.6324786324786325
2025-08-31 00:00:00+00:00,135,11275.559804812057,95183,304.0,38152.74608181129,95183,92442.0,2741.0,189951.7638790384,2.251851851851852
2025-09-01 00:00:00+00:00,118,12914.700130819569,95301,525.0,43225.14367078034,95301,92967.0,2334.0,159641.32033907808,4.4491525423728815
2025-09-02 00:00:00+00:00,136,29090.260740688136,95437,7.0,7000.0,95437,92974.0,2463.0,181731.58107976615,0.051470588235294115
2025-09-03 00:00:00+00:00,147,16066.29519853802,95584,378.0,19243.84098087692,95584,93352.0,2232.0,178554.03529742733,2.5714285714285716
2025-09-04 00:00:00+00:00,84,4965.879478365686,95668,42.0,1930.220450896417,95668,93394.0,2274.0,181589.69432489574,0.5
2025-09-05 00:00:00+00:00,103,5458.339402100849,95771,280.0,20271.841207300244,95771,93674.0,2097.0,166776.19251969643,2.7184466019417477
2025-09-06 00:00:00+00:00,85,5915.117119366618,95856,188.0,8101.933942322295,95856,93862.0,1994.0,164589.37569674104,2.211764705882353
2025-09-07 00:00:00+00:00,96,2374.5630237317064,95952,117.0,3002.621149542425,95952,93979.0,1973.0,163961.31757093035,1.21875
2025-09-08 00:00:00+00:00,111,8072.351293805668,96063,86.0,6712.078195095694,96063,94065.0,1998.0,165321.59066964127,0.7747747747747747
2025-09-09 00:00:00+00:00,110,5253.9594518298245,96173,103.0,6461.25567926536,96173,94168.0,2005.0,164114.29444220662,0.9363636363636364
2025-09-10 00:00:00+00:00,168,20670.35542660001,96341,367.0,40256.37809825009,96341,94535.0,1806.0,144528.2717705574,2.1845238095238093
2025-09-11 00:00:00+00:00,168,8682.612379872471,96509,409.0,18445.348179966182,96509,94944.0,1565.0,134765.53597046435,2.4345238095238093
2025-09-12 00:00:00+00:00,177,7722.282187721927,96686,77.0,6500.4976213850405,96686,95021.0,1665.0,135987.3205368016,0.4350282485875706
2025-09-13 00:00:00+00:00,204,9574.73415350115,96890,55.0,8416.579218542873,96890,95076.0,1814.0,137145.47547176108,0.2696078431372549
2025-09-14 00:00:00+00:00,190,10213.449432093514,97080,77.0,6757.026527113103,97080,95153.0,1927.0,140601.89837674238,0.4052631578947368
2025-09-15 00:00:00+00:00,162,6642.705599238947,97242,6.0,6000.0,97242,95159.0,2083.0,141244.60397598147,0.037037037037037035
2025-09-16 00:00:00+00:00,152,16253.641882125949,97394,2.0,2000.0,97394,95161.0,2233.0,155498.24585810676,0.013157894736842105
2025-09-17 00:00:00+00:00,143,5019.524730795451,97537,30.0,4794.575168288342,97537,95191.0,2346.0,155723.1954206135,0.2097902097902098
2025-09-18 00:00:00+00:00,149,14836.410301872698,97686,34.0,1720.999042281195,97686,95225.0,2461.0,168838.6066802051,0.22818791946308725
2025-09-19 00:00:00+00:00,120,11683.045863079455,97806,244.0,30929.85188837273,97806,95469.0,2337.0,149591.8006549105,2.033333333333333
2025-09-20 00:00:00+00:00,117,2857.5449921264603,97923,476.0,26539.97085311285,97923,95945.0,1978.0,125909.37479392439,4.068376068376068
2025-09-21 00:00:00+00:00,116,2083.4347238437035,98039,57.0,2644.24133911388,98039,96002.0,2037.0,125348.56817865372,0.49137931034482757
2025-09-22 00:00:00+00:00,117,5019.009792797419,98156,77.0,14646.024000341404,98156,96079.0,2077.0,115721.55397110991,0.6581196581196581
2025-09-23 00:00:00+00:00,86,7161.413616061883,98242,162.0,8028.544286904762,98242,96241.0,2001.0,114854.42330026627,1.8837209302325582
2025-09-24 00:00:00+00:00,102,3747.2187324945353,98344,33.0,3108.544538026477,98344,96274.0,2070.0,115493.09749473445,0.3235294117647059
2025-09-25 00:00:00+00:00,106,15236.181945231376,98450,24.0,2108.7097029279757,98450,96298.0,2152.0,128620.56973703764,0.22641509433962265
2025-09-26 00:00:00+00:00,134,19496.09256911307,98584,210.0,8819.171356367484,98584,96508.0,2076.0,139297.49094978347,1.5671641791044777
2025-09-27 00:00:00+00:00,121,21437.534725288166,98705,1868.0,126405.84352989006,98705,98376.0,329.0,34329.18214518204,15.438016528925619
2025-09-28 00:00:00+00:00,177,25153.445023259505,98882,219.0,32659.86418861293,98882,98595.0,287.0,26822.76297982782,1.2372881355932204
2025-09-29 00:00:00+00:00,153,15062.10864255327,99035,166.0,24496.321737487877,99035,98761.0,274.0,17388.549884893,1.0849673202614378
2025-09-30 00:00:00+00:00,177,15461.455054790056,99212,156.0,11736.520655814436,99212,98917.0,295.0,21113.484283868223,0.8813559322033898
